	pente	expo
11235046	0.5245556235313416	-78.90218590401314
11235092	0.8444419158132452	145.83623009461624
11235760	1.4232816438417177	-145.76146928800478
11235832	2.145784197251002	251.81404470963912
11236881	1.0099045396820316	204.95495966861122
11237386	1.4167064693795532	80.53600384507861
11237735	1.5499830445887879	119.41704241913486
11237950	3.0257500963551656	257.63304728846396
11237954	4.1915060502511485	278.47431396484376
11237955	4.019602054641361	-345.0655942644392
11237956	5.218347143270298	194.61915043600246
11237957	4.140957832336426	59.43940734863281
11237958	5.258762979507447	133.0694671760906
11242591	0.6225694849377587	-411.0127063967147
3072536	6.788088634498138	122.30228309048951
3072551	6.547961678033993	-2626.669766413701
3073213	7.841252432929145	93.49703944356818
3073431	1.3352281122372067	-679.9272803698267
3073510	1.089590320893384	-543.9232972343013
3073594	1.1765676167634156	-2369.539887591106
3073981	1.670819640159607	-1158.197792746804
3074542	2.7055241870880127	91.2759831237793
3074547	2.7384022576244256	156.94559303119027
3074788	5.576408224105835	211.39703985278527
3076161	1.5488397104795588	-5965.400000169542
3077316	1.3134662220554967	-1765.5849552578397
3078120	8.969441653466692	120.77903886941763
3079885	2.2685012079420543	103.83352210304953
3079951	2.1168020225706554	219.28413792660362
3083315	0.33346921386140765	157.62730514301973
3083321	1.1109154292515346	-509.2782924016317
3083397	1.6356736842323751	30.333844910968434
3083407	1.0235977292060852	176.1335703531901
3088322	1.280268455705335	-2043.323611801249
3090615	1.126208576344952	-1281.268691177368
3092078	1.6042554449467432	27.177226045301982
3092079	1.6115531921386719	25.524652940173482
3092085	4.145420116644639	132.10939563688686
3092866	0.8714683845445708	121.39658159679837
3093303	1.4133283953581537	155.87437235184436
3093383	7.955791458170465	170.62249587039756
3093749	0.8626315410320575	-2503.4760509837756
3095600	1.0996922278820083	-1285.8113286797004
3097043	2.9916350390730786	225.13557385896382
3097338	1.8459896592918885	71.52822153464608
3097420	1.932222583910802	-191.71126464317584
3098979	1.1125531403914741	-976.7240486257217
3099705	5.396578920421316	0.6372191728051029
3102579	1.4010567381268455	-1073.3895989089715
3102581	1.2032595419250758	-5736.767590193315
3112273	1.4907329343704587	-1461.2425553514602
3112742	0.884065899848938	-1807.2476767812457
3112834	1.4101016958554586	-1194.4994338353474
3112842	0.7756103169533515	-1661.364793360628
3112934	1.2677338898181916	-392.5384629902087
3112935	1.1568190341300153	-1304.3454845348995
3113414	7.633538378609551	141.3132819414139
3113582	5.559579443123381	92.52318528782237
3114133	2.2130540295651087	-1331.5716360092163
3114137	3.934570343406112	-1840.662601928711
3114141	2.5704700881784612	-3375.000000267698
3114142	2.048574411869049	-3519.039539683949
3115835	1.7165734893907376	180.73723320457023
3115838	5.557182298256801	155.79652031648507
3116683	1.785654644880976	122.39063328710095
3116750	1.5877699247304944	-397.38313766493314
3116831	1.931982542120892	137.272705871447
3116875	1.5660924670062488	97.93337463276296
3117782	4.308528323327342	184.8413800206154
3118638	1.2285290850351935	170.9740526737311
3122340	2.934771816222676	178.87008293325252
3123637	1.219179990556505	192.7435848324798
3123742	7.651068830490113	-719.7699247399966
3123753	4.40283281227638	236.83242326495292
3125049	5.239906988762043	219.33189204701205
3125055	4.041525065429568	-613.2035963282441
3125187	1.9803784748898494	174.80619799025516
3125199	5.144981311213586	142.01175346927366
3125289	3.8031260115759715	125.79722552829318
3125766	1.2690764744326752	-3022.7360595163673
3125767	1.689211666584015	-2822.2360605512345
3125768	1.4598013571170574	-1869.87118533822
3126195	0.6995998533333049	191.8012011148096
3126202	1.6313166958945138	204.14628261990018
3126296	1.5810189247131348	205.9605197906494
3127079	8.022196815951204	-1378.1633229188892
3127162	6.675465421397475	-404.18931768680443
3129564	1.8695337897123292	-2106.0586948959917
3130714	1.799716680349704	-224.18051215390253
3130925	1.1558025020608156	-2055.547167296637
3133929	5.260436818219613	229.3714158565967
3136012	1.5414867762031905	-165.17902921426176
3136126	1.9670738315582275	-1804.8009684636042
3137110	2.0276770280166105	265.8921432495117
3137193	1.9522021412849426	23.985997517903645
3137276	5.795843274593353	167.70032369714033
3139936	1.8954643998827254	-275.17998723285956
3144475	1.4494898935844158	-4959.294842243195
3145156	8.306920612444642	40.86874210569594
3145239	1.9783503234386444	-1412.6654968261719
3145420	1.0087314208348592	-3683.4131066799164
3145539	1.3788639868006987	104.42804919348822
3145738	1.4433552911204677	-6503.245865525871
3146415	1.3940518124733565	247.55315076934625
3146427	1.4384570300579071	-85.36016703625114
3146751	4.256614690396323	266.138358931108
3147893	2.0119843814108105	-173.5839123254294
3148051	4.106483946828281	-347.6526087804134
3148487	2.2111275133333708	193.7753272283645
3148488	3.507388541433546	132.3383213941087
3148574	1.6502647747596104	233.90701467340642
3149778	5.294942118964353	22.68762138562325
3150000	4.706645457975326	-659.3492560232839
3150009	4.158250961984907	-1960.9539485730622
3150010	4.883182665576106	-51.42273440890842
3150089	9.994203382153664	-943.4087050891504
3150854	1.5526185716901506	-1264.5532625132594
3150856	0.8441899437457323	227.4399489105725
3152079	1.885311871767044	-2212.4108534592847
3152083	1.3337494134902954	-5914.713009643555
3152185	0.7023432339940753	-1417.631130095451
3152189	1.527498800937946	-1962.061170359127
3152190	1.4305231337305866	-1309.2133825302124
3152194	1.195209542910258	-3945.6
3152195	1.5215345807373524	203.7503301558956
3152198	0.8904380628040859	-1208.767492021833
3152199	0.9898688614023903	-785.7104141908534
3152203	1.0432031447427315	-3124.776665320763
3153112	1.9999655298888683	103.21733743902566
3153213	0.6005420997153204	94.47445303122903
3154136	7.289662354522282	289.776084391276
3154213	6.036980628967285	213.64118518251362
3155269	1.3231650543212892	-1677.9945648856785
3155271	0.9473372144023264	-2383.571972839592
3155359	1.277782552772098	-2848.5434951782227
3157990	2.6065973707220773	107.0540129213917
3160057	2.7603154397673078	19.524295882174844
3160540	1.2159102992577986	-1920.6231700098792
3160542	1.7843689813948513	-1104.562500635783
3161067	1.1928935253014	-1770.3958631075345
3161073	0.5510923895570967	-2174.9139977561103
3161075	1.1465186489389299	-33.71555263438123
3161077	1.1496718489393896	-429.0605992211236
3161140	1.3442749198940065	-1409.3923037679572
3165288	2.12835390721598	202.74910012999578
3165289	1.1115156199740268	-1212.3414029595572
3167817	5.787045426256075	-235.27457336945966
3169399	1.6881124103391492	197.21101013992143
3169871	1.2604097669774836	-1154.3952338478782
3174351	2.044548487121409	207.44622465904723
3174355	2.3478745485461037	-3.8690834972593517
3174356	2.0866780151020397	212.0485997693292
3176110	5.032329740195439	101.61459325974987
3191279	3.9623444080352783	47.261986541748044
3205508	2.606821318952049	-598.1838339669364
3205512	5.249962287980157	199.7628631591797
3205513	6.400770924308083	86.30897244540128
3205516	3.9968265748023986	154.84040388853654
3205768	6.32670049290908	201.21978823343912
3206078	2.8161899577016416	185.96971275692894
3206158	3.4003353924364657	160.20044607865182
3206549	4.060749031973224	130.8733335045295
3206552	3.41642100137213	148.3033709858739
3206986	3.913981640025189	138.04624838706775
3207638	5.8919044733047485	105.95237477620442
3208191	3.60858036853649	154.60336935109106
3208194	7.586034218470256	233.7669643630152
3209961	9.690960235233549	198.4056154621972
3209962	10.227775573730469	144.78240966796875
3210048	4.6295309676064385	74.72072025221222
3210052	3.621724610978907	196.57381047700582
3210864	6.005701647864448	133.57960523408036
3210878	17.931790609444892	-168.56206478611116
3211316	6.393699757258097	176.933299817537
3211317	4.889795231819153	-85.1180838507575
3211613	5.651203894615174	-78.46665975782606
3211617	8.531605852547512	-966.9534406818327
3211620	7.1494558310844525	-2085.582590058094
3211621	9.557371456858139	208.89217225099222
3211946	4.9690119001949045	23.20929150410297
3211950	3.813729763031006	88.01952329741584
3211952	3.204116258025169	-111.38232309950723
3212106	11.646960571408272	197.82486666165866
3212150	1.752953953213162	49.28510284423828
3212192	4.3559751272201535	-782.1074859619141
3212198	9.37258407648872	109.36647443629023
3212202	10.575086471646332	315.988583965735
3212739	5.75673089065705	169.68163415578405
3212740	8.551963329315186	195.35600407918295
3212747	8.7789073408567	148.78937698735132
3213249	6.380401968955994	94.18441828974971
3215037	4.085491292817252	167.7069583998786
3215234	3.4761452774206796	243.6151538848877
3215235	3.3562193023624705	172.53139706218943
3215236	3.0332552233049945	200.4146949504984
3215889	2.600335642695427	271.873254776001
3216684	3.7348841165567372	-202.72896677401008
3216848	12.970577595865025	-474.97119782322136
3216852	9.311414959000759	-159.63795770009358
3216853	7.40405519102134	-189.66263344504617
3217075	11.388408233379495	-216.0751233370799
3217421	2.852625021934509	256.26267078944613
3217422	2.7738453149795532	262.4729453192817
3217423	2.3149647070811343	36.63794733683268
3217424	3.4946567908577295	-64.83025676646132
3218087	1.465534151924981	143.62044877540774
3218088	1.7755071201794583	-118.03488020994226
3218343	4.3447239894133345	129.39855470079365
3218344	3.149499091837141	244.960112861965
3219204	2.010621232144973	196.0584270770733
3221891	11.731826292628096	-155.39747582569024
3221904	8.816062769719533	218.57730682373048
3222628	12.89434948483029	195.4985920299183
3222713	4.913971968235508	115.82046008879139
3223754	9.215186882019044	102.6553603278266
3223758	7.23430118560791	72.63405354817708
3225253	14.379640428543091	81.52680269877116
3225255	9.330652423562675	-185.61015965282053
3227087	5.532736882086723	303.5513251168387
3227089	8.648307408605303	148.8907270449311
3227094	4.720756085713704	143.9878122806549
3229259	13.622672004699707	123.43689148242657
3230134	1.500750740369161	247.38878377278647
3230135	5.13488079359134	167.02109221692356
3230355	11.817165228298732	298.0358482809628
3230564	5.2561064720153805	223.04560672535615
3230566	4.300502586364746	207.8313612504439
3230604	9.519118395921225	-294.21623152273673
3230611	9.61492789514137	123.29871333729137
3232683	2.311765882101926	165.67501905487805
3232688	2.0647528767585754	307.81532287597656
3233507	2.0924134254455566	111.35651683807373
3233508	3.3021552761395774	288.8305559794108
3233509	4.953262193396836	222.68523879051207
3233511	2.2504164457321165	284.6111349662145
3233568	1.740401029586792	329.25123596191406
3233569	5.5324536800384525	43.399836730957034
3233570	4.0872699448040555	49.99657106399536
3233814	10.8765911952309	-293.4053268432617
3237021	8.16972957235394	27.093091516704348
3237023	8.658713227993733	-310.3099168476306
3237024	15.88353725274404	194.93752415974936
3240095	5.669990638270974	-948.6165900065981
3240097	2.9385903881442164	35.681823146235836
3242131	3.5580844789743424	131.53420734405518
3242550	5.254034370183945	173.59636336878725
3242804	8.854389731884003	263.45985128229313
3243354	1.3487876805994246	-2717.3151225610213
3243689	2.6484590043192324	-1500.9670740763347
3243995	4.328905880799767	212.72624208786908
3245201	1.5831211805343628	213.40070343017578
3245202	5.19376049225147	249.97797783215842
3245203	2.6767642498016357	242.63048095703124
3245280	5.390395600220253	28.38934149308638
3245521	5.096283634503682	124.27822208404541
3245588	8.164624989032745	167.71003278096518
3245593	9.549287567967953	216.44421062469482
3247138	3.376757624474439	225.27952565317568
3247139	6.3790364580995895	101.28233586417304
3247141	2.6004921379735912	200.3679404875328
3247143	3.1798303611576557	246.66379604917583
3247144	3.781577852510271	265.43456038509504
3247150	2.7204857881252584	75.61309880223767
3247151	2.697449350843624	107.80348018724091
3248718	4.9566151142120365	145.39484363613707
3248721	2.894394470585717	90.96426345242395
3248723	2.266320155591381	145.04349718923154
3248724		156.25050354003906
3248725	2.428973146847316	258.74877965173056
3248726	3.655010148882866	94.8735299428304
3248727	6.1472561451104974	-227.397183788066
3248728	3.630864381790161	191.39468574523926
3248730	3.0540074953218785	176.3444621500216
3248802	3.8895217885066122	83.06205901479333
3248808	2.8576403753025326	-58.54734820556641
3248809	6.269662809371948	134.0699199329723
3248812	4.724426922045256	101.00018443559345
3249062	6.8687503315681635	251.18224584102632
3249065	6.906643607643213	160.3369865176044
3249068	3.53395476937294	131.1945915222168
3249069	4.042293190956116	112.72285308837891
3249070	6.391221150313274	-40.271097399524805
3249071	4.430156707763672	111.96919298171997
3249074	4.910291792257972	87.4290675719579
3249075	4.876733303070068	235.90070343017578
3249076	3.7477694749832153	212.5432962690081
3249077	8.045448173176158	102.30776665427469
3249078	6.49834946791331	106.09104855855306
3249150	8.802877739071846	201.80150598287582
3249154	9.27158540837905	135.88579286920265
3249155	2.6959717750549315	126.89950466156006
3249156	3.2332712491353353	-414.66372776031494
3249158	6.201105028390884	197.431155865009
3249160	10.617240244487547	146.235188111015
3250179	5.828640341758728	-838.5608683481266
3251661	3.334874943989079	95.90068184061253
3252837	4.476271277818924	88.60838014429265
3252839	8.102056727689856	209.36164624763256
3254780	9.8357572555542	162.60843658447266
3254781	16.083931712820977	161.451638202278
3254851	17.045598593625154	187.07626858273068
3254855	6.765683673523568	227.51889366573758
3255560	8.587342329086011	78.2128808089665
3255561	4.321147759755452	85.8081766764323
3255706	4.644698273151293	-510.6229128370098
3256704	2.6925759150431707	92.1255500201256
3256705	2.3585141203071496	85.0820583820343
3256718	3.624295082092285	231.9719037230198
3256725	4.6283374104583475	240.92234352887687
3256779	3.243987775367239	133.48516693115235
3256796	3.6524288660031186	-209.91493785960003
3256861	9.208841314502791	175.46716506392866
3256862	3.6065690375509716	181.61534812838534
3257004	3.4878088235855103	83.75927568518597
3257006	6.4467298902314285	160.26010805017808
3258137	4.755820508003235	233.40272111159103
3258138	3.3096368382958805	101.16359977722168
3259687	7.164262413978577	223.9017354329427
3259688	3.1535207313649796	-309.599223287482
3259692	5.119303502142429	161.8613035413954
3259881	6.090449303388596	-3378.8680899483816
3260187	5.353159073627356	-3192.654981340681
3260199	2.1850300439416546	186.4225587972005
3260200	2.7399587684207494	234.2391515171135
3260201	2.126787789880413	224.0899515488209
3260202	3.4147902900522404	205.95956742136102
3260203	2.410576045513153	189.03441183907645
3260278	3.935816322054182	273.8790756751751
3260279	3.1406809362498196	252.33324266516644
3260284	3.3390826170261088	121.31295723138854
3261417	6.458090687185768	-935.565793659376
3261641	5.5616907144521734	184.74194256671063
3261743	9.642208844810337	-797.6945676503691
3261798	4.6170675786765845	-135.73996268378363
3261802	3.2513061395058265	258.1761685884916
3261803	2.52390628390842	266.38276592053865
3261806	2.1862451593081156	121.8905897140503
3261812	2.9195140248439353	17.831922516893986
3262271	3.8529396280646324	219.77979723059613
3262272	2.2388713359832764	248.0175018310547
3262275	2.977236356931863	105.776121077999
3262277	3.120300946916853	104.33517666520744
3262513	6.4305439601510255	-83.71934171582832
3262517	8.270278827710586	197.17421973546345
3263810	14.595078167162443	142.49277453952365
3263811	3.637789748609066	183.09396774628584
3263812	8.879280904928843	179.35708040940133
3263813	11.403177261352539	161.56504821777344
3263916	5.8379005911495705	-730.8327635989164
3264101	3.0499272476881742	45.92712027579546
3264103	3.4451899337768555	191.0316845286976
3264108	2.7817655696588406	56.93633343191708
3264293	3.02692126458691	250.27490825037802
3264294	5.000341063592492	193.23731313432967
3264381	2.944451268513997	172.57022349039713
3264409	6.3461456298828125	155.4744809922718
3264537	8.529087307089465	204.18856126828626
3264566	4.412479548350625	-767.0359914953059
3264567	5.944655727457117	198.12719177246095
3264608	8.69576096534729	289.06634521484375
3264799	10.764261083399996	196.14049263000487
3265310	7.810804986953736	206.65509490966798
3265311	6.390168070793152	284.0362548828125
3267759	5.305098445689092	209.32170929447298
3269124	2.4027678200176785	244.32520069795495
3269125	3.579089754157596	131.51277072613055
3269126	3.3338039861108264	68.97833844198696
3269128	4.012075781822205	-142.80213941846574
3269130	5.711947716883759	218.218657372703
3269174	5.009073189786963	222.499510936248
3269537	2.894767411377119	-467.0345779207018
3269541	3.537052641312281	187.41561453683036
3272889	9.523992977873252	19.691870141774416
3272890	10.846143426816107	79.63748434119755
3274205	4.388928985986554	159.52995633322095
3274210	5.170397276878357	206.21652186646753
3274285	4.066544633487175	136.37683073140806
3275403	1.5748469442934603	207.71951986614027
3275405	3.5738254487514496	182.58947272667518
3275407	4.486516787455632	192.0733725229899
3275410	4.610961099465688	217.37867736816406
3276917	7.498506259815446	52.673636989058735
3277595	4.309379747685264	-1312.4578235332783
3277596	6.036290781838553	-345.52000295704806
3277604	7.810799731290277	-146.2104812243476
3277665	6.668354739233391	-1178.9322587675967
3278028	6.585798857112725	207.62835965467536
3278296	17.575119251158178	58.59808973363928
3278298	13.699858893262277	122.94907344962066
3278594	10.510968671526228	-478.7173238273795
3278596	6.915588198544143	-248.34896121025085
3278620	3.2534057091822666	146.5667082922799
3278621	3.320324955802215	62.5141777727339
3278622	3.1493437723679976	117.73396072387695
3279031	9.62462289598253	186.99554645653927
3279710	8.060943603515625	239.52262268066406
3279713	1.571002721786499	132.4570541381836
3279714	3.635520452260971	132.15127059740897
3279717	4.959084365516901	-936.7302780151367
3280501	6.006712851645071	113.15629488461977
3280502	5.485274746611312	132.51910824245877
3280504	4.994700851111577	122.99226653575897
3281089	9.23110294342041	64.65382385253906
3281090	12.389765787124634	48.779303789138794
3281591	14.924652424411498	317.2429694569472
3281595	10.136920928955078	327.39678955078125
3281596	2.698862279454867	218.29575417439142
3281616	14.08161457379659	214.27365991343623
3281617	7.70932153860728	217.25892639160156
3281629	9.503593370318413	258.5509490966797
3282043	3.4472746029496193	-109.37099612386604
3282048	4.347574636340141	-855.110647559166
3282049	3.8026273407434164	137.4786670472887
3282207	8.724719127347647	180.1576168997246
3282491	8.48450265611921	149.77844342318448
3282492	9.223395125071209	-1693.6179815350156
3282493	8.090020245168267	-1225.4804477126975
3282494	7.423006939888	-1361.2098263572243
3282563	8.43666562053465	-1312.9113205408646
3282564	10.634241331921945	-1108.50935643514
3282887	4.129916642023169	173.62430027553015
3282893	2.390474647283554	203.22728692917596
3282897	2.839716659651862	162.06712770462036
3283997	6.242850708810589	-293.3150019199728
3284050	3.4572052637911055	-3.3714383417560208
3284056	3.763673908305618	154.75136262279446
3284218	1.9343834221363068	247.0202282496861
3284219	36.38652880986532	178.55038742792038
3284613	11.29333574295044	54.71190756100874
3284720	8.78864388630308	254.26983825683592
3284722	2.790791714513624	136.84355533824248
3284726	5.205358664194743	48.20132586359978
3284727	3.337309201558431	247.42010716029577
3284777	13.073878288269043	26.303476333618164
3284778	10.312034977806938	207.87869824861227
3284782	15.953523476918539	247.8980499267578
3284783	9.055129160483679	237.83471588861374
3284784	7.632125927342309	214.73697321038497
3284785	17.021312713623047	238.98822021484375
3284786	7.0033698081970215	192.1461775643485
3285914	10.247338994756921	-147.5109315923282
3289558	6.909676366382175	176.19091835021973
3289628	10.608053779826975	151.77689095175995
3290814	5.621130629191323	-252.77370256644028
3291221	9.399103769234248	136.77731557075793
3291295	7.051570614830393	164.49751245325263
3291296	7.476453685760498	168.37650299072266
3291476	4.2700459361076355	206.31377792358398
3291477	3.7459532465253558	195.58010710610284
3291478	4.107388242431309	225.534325533135
3291540	6.52430485372674	174.6744416518645
3291793	3.2864361831120084	236.91837664348324
3291794	21.442470959254674	254.6432342529297
3291796	2.8655341886557064	204.08734280455346
3292964	6.754261171116548	181.75880271510073
3293077	13.661130315166409	174.74792073984617
3293081	11.24903122584025	183.03506833856756
3293084	4.562457045730279	193.84156918993185
3293088	7.383264768868685	230.2017917484045
3293935	2.3247072458267213	41.18675899505615
3294014	2.6489120739219834	-178.88512337207794
3294020	7.711023133141654	155.52649812440615
3294021	2.7626213588212667	146.85401079654693
3294022	3.1208778528066783	210.15640375349255
3294086	2.3771837949752808	-615.8333255023491
3294367	8.328383452892304	226.98573185847357
3294368	5.604542675600872	-1300.5993733170856
3294369	3.805317223072052	-1872.1739807128906
3294370	2.860188739640372	-1874.6130096435547
3294371	8.073024363621421	159.98036658343148
3294372	9.874530787861675	-1001.1752216076029
3294714	5.772853152110026	166.57460961592824
3295673	8.508710853870099	-114.78336418230917
3295675	5.435115712029593	-1110.4783623218536
3295676	5.08226953347524	128.27712985447474
3295677	3.5050012667973838	135.00000143051147
3296547	5.459245966652692	131.91121180304165
3296557	5.958908975124359	139.8875239610672
3296558	6.257156769434611	253.94005330403647
3296561	8.53726315498352	161.51027488708496
3297009	3.119459534946241	228.22069640386673
3297202	11.196869341284037	129.07088712135456
3297213	16.253721290476182	146.432711257491
3305444	3.5063183387120564	254.28823551413132
3305451	3.027242285864694	264.59444536481584
3306463	7.297853751937942	-1069.6172376305167
3307342	5.767623259804465	209.51480748360618
3308408	6.408800015939731	-615.4914488969026
3308466	3.8079408148060674	166.86143212569388
3309031	6.532912443310434	151.99204584849733
3309753	6.3990843526778685	159.06780671251232
3309830	11.634102794061224	257.6927980091665
3312581	2.801604986190796	188.85502115885416
3312583	4.307834162742277	87.22201662930576
3312588	5.168433860496238	84.5140141805013
3312799	5.116457850592477	141.34023862896544
3312861	3.341090887784958	77.63376998901367
3314411	2.520017479474728	-1160.0788869857788
3316067	6.573157177953159	153.62082232704645
3316139	2.1961785405874252	-1193.2170077006022
3316146	2.063860074204592	-334.88885140295474
3316148	8.219610011323969	-917.6086087434188
3318368	13.922387636314005	-54.801711937476846
3318883	12.84634566883887	-105.42124657518535
3319093	2.52576284829308	-271.5033807509985
3319099	5.920248846464519	-2445.277447119067
3323156	8.003509102123123	-22.154350512495665
3326654	9.795886155686091	-304.3671244487206
3326889	13.792009890079498	247.64371314415564
3328839	5.98939498141408	255.02817086612478
3329270	5.1258533746004105	251.0603760750063
3329517	7.4337476789951324	219.50803768273556
3330467	4.347033353952261	172.58738490513392
3332294	3.387625508308411	-1700.1716277258736
3332300	4.8968771828545465	208.56939284006754
3332301	4.407479126006365	115.78067717832677
3332358	6.409166674315929	72.41992323369865
3337038	4.6912135283152265	97.94102478027344
3338606	5.878561019897461	145.29688517252603
3343930	10.136920928955078	293.1986083984375
3344656	6.465160528818767	191.89337921142578
3344681	11.00217080116272	211.6723175048828
3345929	3.4082107543945312	112.15486145019531
3347430	3.4748091399669647	259.7224182128906
3352337	1.7076958417892456	111.40032386779785
3352413	4.266084591547648	129.70041751861572
3354550		322.08616638183594
3355990	2.91913104057312	347.00537109375
3362303	4.155523657798767	328.4332641601562
3363315	7.535608847935994	177.23623657226562
3380218	1.5549868864750644	-220.63655893360257
3380220	1.1168875132861122	-1127.1300524836001
3380222	0.9729159120529417	-474.5346425534799
3380223	1.4473342088765877	-818.0998191288539
3380226	1.1357006494488036	-929.227251237162
3380308	1.0767701639722815	-631.2314631406242
3380309	1.2590681900525227	-926.3853766903733
3380334	1.0804397825683867	-602.6084775320242
3380337	1.1173213243064006	-1257.7418352199506
3380834	1.0045477716212576	-1605.626202544353
3380837	1.222141927377337	-2258.5136569377987
3384638	1.5009226167903227	-1506.427984847579
3385741	1.2601269542515934	-1647.8690009789964
3390825	1.3924853530615868	-635.1517323395082
3392960	1.8586332622327302	-886.1276244219612
4172942	1.944513837993145	160.89971877307426
4175478	1.3234709515432117	-856.7915725026812
4180857	1.2165792554616928	-557.3733003433437
4186116	1.1125027150438542	-270.4595129864771
4198000	2.5794201167346222	-458.8131476243337
4205906	1.8112707163790147	-2860.9824980773924
4205908	0.943680885591005	-703.7394051985307
4205979	1.3082342498442705	-212.81311352281685
4208582	1.9021286875815004	-501.33319751309676
4211126	3.293969083715368	169.4532073398806
4215829	0.9018357197443644	-1767.6207707233918
4218565	1.5622686402714667	-1244.5397799641196
4222078	1.3822779734929402	-22.81399978233489
4223283	1.5459677633785067	-1025.0556733782698
4223363	1.0476710984581394	196.96651436642904
4227203	1.8362015633893436	-1145.4748508609525
4227418	2.861714611450831	84.48200900738055
4236079	2.2960279549871174	-181.06365168774067
4238453	3.0526807450112843	-269.8347306894452
4238794	1.7602591067552567	-1233.6412481943767
4238795	1.118768400196576	-3636.7307247519493
5012864	1.220887343650612	-756.903413142451
5040938	2.4555315092834586	213.73404404146586
5041020	2.5844618296689275	109.21198809264136
608977	1.1977314458173864	-2022.1662598794965
618613	1.1172086111334867	40.604153203440234
629732	1.2941688313541642	223.30504556604333
632401	1.686039128202073	165.48929613587484
